ab_id,batter_id,event,g_id,inning,o,p_score,p_throws,pitcher_id,stand,top
2015000397,594809,Groundout,201500006,6,2,4,R,570649,L,TRUE
2015000398,466320,Groundout,201500006,6,3,4,R,570649,L,TRUE
2015000399,460086,Groundout,201500006,6,1,0,R,502188,L,FALSE
2015000400,425567,Single,201500006,6,1,0,R,502188,R,FALSE
2015000401,521692,Flyout,201500006,6,2,0,R,502188,R,FALSE
2015000402,408299,Lineout,201500006,6,3,0,R,502188,R,FALSE
2015000403,547989,Home Run,201500006,7,0,4,R,570649,R,TRUE
2015000404,425560,Strikeout,201500006,7,1,4,R,516969,L,TRUE
2015000405,541645,Groundout,201500006,7,2,4,R,516969,R,TRUE
2015000406,493351,Flyout,201500006,7,3,4,R,516969,R,TRUE
2015000407,444876,Walk,201500006,7,0,1,R,502188,R,FALSE
2015000408,519058,Walk,201500006,7,0,1,L,543359,L,FALSE
2015000409,456715,Groundout,201500006,7,1,1,L,543359,R,FALSE
2015000410,543333,Strikeout,201500006,7,2,1,L,543359,L,FALSE
2015000411,434778,Intent Walk,201500006,7,2,1,L,543359,R,FALSE
2015000412,460086,Single,201500006,7,2,1,L,543359,L,FALSE
2015000413,425567,Home Run,201500006,7,2,1,R,475138,R,FALSE
2015000414,521692,Single,201500006,7,2,1,R,475138,R,FALSE
2015000415,408299,Flyout,201500006,7,3,1,R,475138,R,FALSE
2015000416,543216,Groundout,201500006,8,1,9,R,451584,L,TRUE
2015000417,543776,Groundout,201500006,8,2,9,R,451584,L,TRUE
2015000418,608672,Groundout,201500006,8,3,9,R,451584,L,TRUE
2015000419,444876,Single,201500006,8,0,1,R,475138,R,FALSE
2015000420,519058,Single,201500006,8,0,1,R,475138,L,FALSE
2015000421,456715,Grounded Into DP,201500006,8,2,1,R,475138,R,FALSE
2015000422,543333,Single,201500006,8,2,1,R,475138,L,FALSE
2015000423,434778,Double,201500006,8,2,1,R,475138,L,FALSE
2015000424,460086,Strikeout,201500006,8,3,1,R,475138,L,FALSE
2015000425,594809,Single,201500006,9,0,10,R,425492,L,TRUE
2015000426,466320,Grounded Into DP,201500006,9,2,10,R,425492,L,TRUE
2015000427,547989,Walk,201500006,9,2,10,R,425492,R,TRUE
2015000428,425560,Pop Out,201500006,9,3,10,R,425492,L,TRUE
2015000429,456422,Groundout,201500007,1,1,0,L,572971,L,TRUE
2015000430,543401,Flyout,201500007,1,2,0,L,572971,L,TRUE
2015000431,488726,Groundout,201500007,1,3,0,L,572971,L,TRUE
2015000432,514888,Groundout,201500007,1,1,0,R,446372,R,FALSE
2015000433,543807,Flyout,201500007,1,2,0,R,446372,R,FALSE
2015000434,472528,Groundout,201500007,1,3,0,R,446372,L,FALSE
2015000435,467793,Strikeout,201500007,2,1,0,L,572971,R,TRUE
2015000436,543228,Strikeout,201500007,2,2,0,L,572971,R,TRUE
2015000437,461235,Strikeout,201500007,2,3,0,L,572971,L,TRUE
2015000438,594828,Flyout,201500007,2,1,0,R,446372,R,FALSE
2015000439,474892,Flyout,201500007,2,2,0,R,446372,R,FALSE
2015000440,488771,Strikeout,201500007,2,3,0,R,446372,L,FALSE
2015000441,430605,Groundout,201500007,3,1,0,L,572971,R,TRUE
2015000442,502082,Single,201500007,3,1,0,L,572971,L,TRUE
2015000443,608070,Groundout,201500007,3,2,0,L,572971,R,TRUE
2015000444,456422,Groundout,201500007,3,3,0,L,572971,L,TRUE
2015000445,476704,Groundout,201500007,3,1,0,R,446372,L,FALSE
2015000446,458675,Walk,201500007,3,1,0,R,446372,L,FALSE
2015000447,545350,Groundout,201500007,3,2,0,R,446372,R,FALSE
2015000448,514888,Strikeout,201500007,3,3,0,R,446372,R,FALSE
2015000449,543401,Groundout,201500007,4,1,0,L,572971,L,TRUE
2015000450,488726,Groundout,201500007,4,2,0,L,572971,L,TRUE
2015000451,467793,Walk,201500007,4,2,0,L,572971,R,TRUE
2015000452,543228,Lineout,201500007,4,3,0,L,572971,R,TRUE
2015000453,543807,Strikeout,201500007,4,1,0,R,446372,R,FALSE
2015000454,472528,Strikeout,201500007,4,2,0,R,446372,L,FALSE
2015000455,594828,Lineout,201500007,4,3,0,R,446372,R,FALSE
2015000456,461235,Walk,201500007,5,0,0,L,572971,L,TRUE
2015000457,430605,Grounded Into DP,201500007,5,2,0,L,572971,R,TRUE
2015000458,502082,Walk,201500007,5,2,0,L,572971,L,TRUE
2015000459,608070,Groundout,201500007,5,3,0,L,572971,R,TRUE
2015000460,474892,Flyout,201500007,5,1,0,R,446372,R,FALSE
2015000461,488771,Strikeout,201500007,5,2,0,R,446372,L,FALSE
2015000462,476704,Groundout,201500007,5,3,0,R,446372,L,FALSE
2015000463,456422,Groundout,201500007,6,1,0,L,572971,L,TRUE
2015000464,543401,Groundout,201500007,6,2,0,L,572971,L,TRUE
2015000465,488726,Lineout,201500007,6,3,0,L,572971,L,TRUE
2015000466,458675,Strikeout,201500007,6,1,0,R,446372,L,FALSE
2015000467,545350,Strikeout,201500007,6,2,0,R,446372,R,FALSE
2015000468,514888,Single,201500007,6,2,0,R,446372,R,FALSE
2015000469,543807,Single,201500007,6,3,0,R,446372,R,FALSE
2015000470,467793,Single,201500007,7,0,1,L,572971,R,TRUE
2015000471,543228,Single,201500007,7,0,1,L,572971,R,TRUE
2015000472,461235,Strikeout,201500007,7,1,1,L,572971,L,TRUE
2015000473,430605,Groundout,201500007,7,2,1,L,572971,R,TRUE
2015000474,502082,Groundout,201500007,7,3,1,L,572971,L,TRUE
2015000475,472528,Flyout,201500007,7,1,0,R,446372,L,FALSE
2015000476,594828,Groundout,201500007,7,2,0,R,446372,R,FALSE
2015000477,474892,Lineout,201500007,7,3,0,R,446372,R,FALSE
2015000478,608070,Strikeout,201500007,8,1,1,L,448609,R,TRUE
2015000479,456422,Strikeout,201500007,8,2,1,L,448609,L,TRUE
2015000480,543401,Lineout,201500007,8,3,1,L,448609,L,TRUE
2015000481,488771,Lineout,201500007,8,1,0,R,446372,L,FALSE
2015000482,476704,Walk,201500007,8,1,0,R,446372,L,FALSE
2015000483,458675,Single,201500007,8,1,0,R,446372,L,FALSE
2015000484,545350,Sac Fly,201500007,8,2,0,R,425786,R,FALSE
2015000485,514888,Forceout,201500007,8,3,0,R,425786,R,FALSE
2015000486,488726,Groundout,201500007,9,1,2,R,502381,L,TRUE
2015000487,467793,Groundout,201500007,9,2,2,R,502381,L,TRUE
2015000488,543228,Strikeout,201500007,9,3,2,R,502381,R,TRUE
2015000489,453568,Flyout,201500008,1,1,0,R,346798,L,TRUE
2015000490,471865,Double,201500008,1,1,0,R,346798,L,TRUE
2015000491,453064,Double,201500008,1,1,0,R,346798,R,TRUE
2015000492,408047,Pop Out,201500008,1,2,0,R,346798,L,TRUE
2015000493,571448,Double,201500008,1,2,0,R,346798,R,TRUE
2015000494,572816,Home Run,201500008,1,2,0,R,346798,L,TRUE
2015000495,460026,Lineout,201500008,1,3,0,R,346798,R,TRUE
2015000496,460576,Strikeout,201500008,1,1,4,R,452718,R,FALSE
2015000497,518960,Groundout,201500008,1,2,4,R,452718,R,FALSE
2015000498,460075,Strikeout,201500008,1,3,4,R,452718,R,FALSE
2015000499,518934,Single,201500008,2,0,0,R,346798,R,TRUE
2015000500,452718,Sac Bunt,201500008,2,1,0,R,346798,R,TRUE
2015000501,453568,Field Error,201500008,2,1,0,R,346798,L,TRUE
2015000502,471865,Double Play,201500008,2,3,0,R,346798,L,TRUE
2015000503,133380,Single,201500008,2,0,4,R,452718,R,FALSE
2015000504,452252,Single,201500008,2,0,4,R,452718,L,FALSE
2015000505,501981,Strikeout,201500008,2,1,4,R,452718,R,FALSE
2015000506,571697,Hit By Pitch,201500008,2,1,4,R,452718,L,FALSE
2015000507,516416,Grounded Into DP,201500008,2,3,4,R,452718,R,FALSE
2015000508,453064,Double,201500008,3,0,0,R,346798,R,TRUE
2015000509,408047,Lineout,201500008,3,1,0,R,346798,L,TRUE
2015000510,571448,Home Run,201500008,3,1,0,R,346798,R,TRUE
2015000511,572816,Lineout,201500008,3,2,0,R,346798,L,TRUE
2015000512,460026,Single,201500008,3,2,0,R,346798,R,TRUE
2015000513,518934,Forceout,201500008,3,3,0,R,346798,R,TRUE
2015000514,346798,Single,201500008,3,0,6,R,452718,R,FALSE
2015000515,460576,Strikeout,201500008,3,1,6,R,452718,R,FALSE
2015000516,518960,Grounded Into DP,201500008,3,3,6,R,452718,R,FALSE
2015000517,452718,Double,201500008,4,0,0,R,346798,R,TRUE
2015000518,453568,Strikeout,201500008,4,1,0,R,346798,L,TRUE
2015000519,471865,Single,201500008,4,1,0,R,346798,L,TRUE
2015000520,453064,Single,201500008,4,1,0,R,518468,R,TRUE
2015000521,408047,Lineout,201500008,4,2,0,R,518468,L,TRUE
2015000522,571448,Single,201500008,4,2,0,R,518468,R,TRUE
2015000523,572816,Double,201500008,4,2,0,R,518468,L,TRUE
2015000524,460026,Groundout,201500008,4,3,0,R,518468,R,TRUE
2015000525,460075,Pop Out,201500008,4,1,10,R,452718,R,FALSE
2015000526,133380,Single,201500008,4,1,10,R,452718,R,FALSE
2015000527,452252,Lineout,201500008,4,2,10,R,452718,L,FALSE
2015000528,501981,Single,201500008,4,2,10,R,452718,R,FALSE
2015000529,571697,Strikeout,201500008,4,3,10,R,452718,L,FALSE
2015000530,518934,Single,201500008,5,0,0,R,518468,R,TRUE
2015000531,452718,Forceout,201500008,5,1,0,R,518468,R,TRUE
2015000532,453568,Single,201500008,5,1,0,R,518468,L,TRUE
2015000533,471865,Groundout,201500008,5,2,0,R,518468,L,TRUE
2015000534,453064,Lineout,201500008,5,3,0,R,518468,R,TRUE
2015000535,516416,Strikeout,201500008,5,1,10,R,452718,R,FALSE
2015000536,502582,Pop Out,201500008,5,2,10,R,452718,L,FALSE
2015000537,460576,Lineout,201500008,5,3,10,R,452718,R,FALSE
2015000538,408047,Groundout,201500008,6,1,0,L,425840,L,TRUE
2015000539,571448,Groundout,201500008,6,2,0,L,425840,R,TRUE
2015000540,572816,Groundout,201500008,6,3,0,L,425840,L,TRUE
2015000541,518960,Lineout,201500008,6,1,10,R,452718,R,FALSE
2015000542,467827,Lineout,201500008,6,2,10,R,452718,L,FALSE
2015000543,133380,Groundout,201500008,6,3,10,R,452718,R,FALSE
2015000544,460026,Strikeout,201500008,7,1,0,L,425840,R,TRUE
2015000545,518934,Strikeout,201500008,7,2,0,L,425840,R,TRUE
2015000546,452718,Single,201500008,7,2,0,L,425840,R,TRUE
2015000547,453568,Strikeout,201500008,7,3,0,L,425840,L,TRUE
2015000548,452252,Single,201500008,7,0,10,R,452718,L,FALSE
2015000549,501981,Forceout,201500008,7,1,10,R,452718,R,FALSE
2015000550,571697,Flyout,201500008,7,2,10,R,452718,L,FALSE
2015000551,516416,Single,201500008,7,2,10,R,452718,R,FALSE
2015000552,499864,Pop Out,201500008,7,3,10,R,452718,R,FALSE
2015000553,453211,Strikeout,201500008,8,1,0,L,519293,R,TRUE
2015000554,453064,Strikeout,201500008,8,2,0,L,519293,R,TRUE
2015000555,408047,Lineout,201500008,8,3,0,L,519293,L,TRUE
2015000556,460576,Pop Out,201500008,8,1,10,R,429783,R,FALSE
2015000557,518960,Strikeout,201500008,8,2,10,R,429783,R,FALSE
2015000558,467827,Strikeout,201500008,8,3,10,R,429783,L,FALSE
2015000559,571448,Walk,201500008,9,0,0,R,502026,R,TRUE
2015000560,572816,Forceout,201500008,9,1,0,R,502026,L,TRUE
2015000561,460026,Field Error,201500008,9,1,0,R,502026,R,TRUE
2015000562,518934,Grounded Into DP,201500008,9,3,0,R,502026,R,TRUE
2015000563,455117,Groundout,201500008,9,1,10,L,543184,R,FALSE
2015000564,452252,Single,201500008,9,1,10,L,543184,L,FALSE
2015000565,501981,Lineout,201500008,9,2,10,L,543184,R,FALSE
2015000566,571697,Strikeout,201500008,9,3,10,L,543184,L,FALSE
2015000567,542454,Lineout,201500009,1,1,0,L,456034,R,TRUE
2015000568,572821,Pop Out,201500009,1,2,0,L,456034,R,TRUE
2015000569,408045,Groundout,201500009,1,3,0,L,456034,L,TRUE
2015000570,434658,Groundout,201500009,1,1,0,R,461833,R,FALSE
2015000571,435079,Single,201500009,1,1,0,R,461833,R,FALSE
2015000572,408234,Flyout,201500009,1,2,0,R,461833,R,FALSE
2015000573,400121,Lineout,201500009,1,3,0,R,461833,L,FALSE
2015000574,116338,Strikeout,201500009,2,1,0,L,456034,R,TRUE
2015000575,573627,Groundout,201500009,2,2,0,L,456034,R,TRUE
2015000576,461858,Lineout,201500009,2,3,0,L,456034,R,TRUE
2015000577,502110,Home Run,201500009,2,0,0,R,461833,R,FALSE
2015000578,493316,Double,201500009,2,0,0,R,461833,R,FALSE
2015000579,592206,Strikeout,201500009,2,1,0,R,461833,R,FALSE
2015000580,488671,Home Run,201500009,2,1,0,R,461833,L,FALSE
2015000581,578428,Single,201500009,2,1,0,R,461833,R,FALSE
2015000582,434658,Fielders Choice Out,201500009,2,2,0,R,461833,R,FALSE
2015000583,435079,Strikeout,201500009,2,3,0,R,461833,R,FALSE
2015000584,542455,Groundout,201500009,3,1,3,L,456034,L,TRUE
2015000585,435559,Flyout,201500009,3,2,3,L,456034,R,TRUE
2015000586,457788,Flyout,201500009,3,3,3,L,456034,L,TRUE
2015000587,408234,Pop Out,201500009,3,1,0,R,461833,R,FALSE
2015000588,400121,Lineout,201500009,3,2,0,R,461833,L,FALSE
2015000589,502110,Strikeout,201500009,3,3,0,R,461833,R,FALSE
2015000590,542454,Lineout,201500009,4,1,3,L,456034,R,TRUE
2015000591,572821,Pop Out,201500009,4,2,3,L,456034,R,TRUE
2015000592,408045,Strikeout,201500009,4,3,3,L,456034,L,TRUE
2015000593,493316,Flyout,201500009,4,1,0,R,461833,R,FALSE
2015000594,592206,Walk,201500009,4,1,0,R,461833,R,FALSE
2015000595,488671,Single,201500009,4,1,0,R,461833,L,FALSE
2015000596,578428,Forceout,201500009,4,2,0,R,461833,R,FALSE
2015000597,434658,Strikeout,201500009,4,3,0,R,461833,R,FALSE
2015000598,116338,Flyout,201500009,5,1,3,L,456034,R,TRUE
2015000599,573627,Single,201500009,5,1,3,L,456034,R,TRUE
2015000600,461858,Flyout,201500009,5,2,3,L,456034,R,TRUE
2015000601,542455,Strikeout,201500009,5,3,3,L,456034,L,TRUE
2015000602,435079,Single,201500009,5,0,0,R,461833,R,FALSE
2015000603,408234,Grounded Into DP,201500009,5,2,0,R,461833,R,FALSE
2015000604,400121,Strikeout,201500009,5,3,0,R,461833,L,FALSE
2015000605,435559,Single,201500009,6,0,3,L,456034,R,TRUE
2015000606,457788,Single,201500009,6,0,3,L,456034,L,TRUE
2015000607,542454,Strikeout,201500009,6,1,3,L,456034,R,TRUE
2015000608,572821,Grounded Into DP,201500009,6,3,3,L,456034,R,TRUE
2015000609,502110,Flyout,201500009,6,1,0,R,461833,R,FALSE
2015000610,493316,Triple,201500009,6,1,0,R,461833,R,FALSE
2015000611,592206,Sac Fly,201500009,6,2,0,R,461833,R,FALSE
2015000612,488671,Strikeout,201500009,6,3,0,R,461833,L,FALSE
2015000613,408045,Groundout,201500009,7,1,4,L,456034,L,TRUE
2015000614,116338,Groundout,201500009,7,2,4,L,456034,R,TRUE
2015000615,573627,Groundout,201500009,7,3,4,L,456034,R,TRUE
2015000616,578428,Single,201500009,7,0,0,R,543242,R,FALSE
2015000617,434658,Walk,201500009,7,0,0,R,543242,R,FALSE
2015000618,435079,Grounded Into DP,201500009,7,2,0,R,543242,R,FALSE
2015000619,408234,Pop Out,201500009,7,3,0,R,543242,R,FALSE
2015000620,461858,Flyout,201500009,8,1,4,L,456034,R,TRUE
2015000621,542455,Strikeout,201500009,8,2,4,L,456034,L,TRUE
2015000622,435559,Flyout,201500009,8,3,4,L,456034,R,TRUE
2015000623,400121,Single,201500009,8,0,0,R,543242,L,FALSE
2015000624,502110,Flyout,201500009,8,1,0,R,543242,R,FALSE
2015000625,493316,Flyout,201500009,8,2,0,R,543242,R,FALSE
2015000626,592206,Lineout,201500009,8,3,0,R,543242,R,FALSE
2015000627,500871,Groundout,201500009,9,1,4,L,456034,R,TRUE
2015000628,542454,Flyout,201500009,9,2,4,L,456034,R,TRUE
2015000629,572821,Single,201500009,9,2,4,L,456034,R,TRUE
2015000630,408045,Single,201500009,9,2,4,L,456034,L,TRUE
2015000631,116338,Strikeout,201500009,9,3,4,R,150274,R,TRUE
2015000632,434158,Walk,201500010,1,0,0,R,453286,L,TRUE
2015000633,431151,Pop Out,201500010,1,1,0,R,453286,R,TRUE
2015000634,446263,Strikeout,201500010,1,2,0,R,453286,L,TRUE
2015000635,150212,Groundout,201500010,1,3,0,R,453286,R,TRUE
2015000636,572191,Single,201500010,1,0,0,R,112526,R,FALSE
2015000637,488862,Field Error,201500010,1,0,0,R,112526,R,FALSE
2015000638,547180,Strikeout,201500010,1,1,0,R,112526,L,FALSE
2015000639,475582,Strikeout,201500010,1,2,0,R,112526,R,FALSE
2015000640,467092,Groundout,201500010,1,3,0,R,112526,R,FALSE
2015000641,502517,Flyout,201500010,2,1,0,R,453286,L,TRUE
2015000642,501571,Strikeout,201500010,2,2,0,R,453286,R,TRUE
2015000643,518595,Groundout,201500010,2,3,0,R,453286,R,TRUE
2015000644,435622,Groundout,201500010,2,1,0,R,112526,R,FALSE
2015000645,462564,Pop Out,201500010,2,2,0,R,112526,R,FALSE
2015000646,489138,Flyout,201500010,2,3,0,R,112526,R,FALSE
2015000647,527038,Strikeout,201500010,3,1,0,R,453286,R,TRUE
2015000648,112526,Lineout,201500010,3,2,0,R,453286,R,TRUE
2015000649,434158,Groundout,201500010,3,3,0,R,453286,L,TRUE
2015000650,453286,Strikeout,201500010,3,1,0,R,112526,R,FALSE
2015000651,572191,Flyout,201500010,3,2,0,R,112526,R,FALSE
2015000652,488862,Groundout,201500010,3,3,0,R,112526,R,FALSE
2015000653,431151,Groundout,201500010,4,1,0,R,453286,R,TRUE
2015000654,446263,Pop Out,201500010,4,2,0,R,453286,L,TRUE
2015000655,150212,Groundout,201500010,4,3,0,R,453286,R,TRUE
2015000656,547180,Home Run,201500010,4,0,0,R,112526,L,FALSE
2015000657,475582,Strikeout,201500010,4,1,0,R,112526,R,FALSE
2015000658,467092,Groundout,201500010,4,2,0,R,112526,R,FALSE
2015000659,435622,Groundout,201500010,4,3,0,R,112526,R,FALSE
2015000660,502517,Flyout,201500010,5,1,1,R,453286,L,TRUE
2015000661,501571,Strikeout,201500010,5,2,1,R,453286,R,TRUE
2015000662,518595,Strikeout,201500010,5,3,1,R,453286,R,TRUE
2015000663,462564,Strikeout,201500010,5,1,0,R,112526,R,FALSE
2015000664,489138,Strikeout,201500010,5,2,0,R,112526,R,FALSE
2015000665,453286,Strikeout,201500010,5,3,0,R,112526,R,FALSE
2015000666,527038,Flyout,201500010,6,1,1,R,453286,R,TRUE
2015000667,112526,Strikeout,201500010,6,2,1,R,453286,R,TRUE
2015000668,434158,Walk,201500010,6,2,1,R,453286,L,TRUE
2015000669,431151,Field Error,201500010,6,2,1,R,453286,R,TRUE
2015000670,446263,Single,201500010,6,2,1,R,453286,L,TRUE
2015000671,150212,Strikeout,201500010,6,3,1,R,453286,R,TRUE
2015000672,572191,Groundout,201500010,6,1,2,R,112526,R,FALSE
2015000673,488862,Lineout,201500010,6,2,2,R,112526,R,FALSE
2015000674,547180,Single,201500010,6,2,2,R,112526,L,FALSE
2015000675,475582,Walk,201500010,6,2,2,R,112526,R,FALSE
2015000676,467092,Strikeout,201500010,6,3,2,R,112526,R,FALSE
2015000677,502517,Flyout,201500010,7,1,1,R,453286,L,TRUE
2015000678,501571,Field Error,201500010,7,1,1,R,453286,R,TRUE
2015000679,518595,Triple,201500010,7,1,1,R,453286,R,TRUE
2015000680,527038,Pop Out,201500010,7,2,1,R,453286,R,TRUE
2015000681,543590,Strikeout,201500010,7,3,1,R,453286,L,TRUE
2015000682,435622,Groundout,201500010,7,1,3,R,448614,R,FALSE
2015000683,462564,Groundout,201500010,7,2,3,R,448614,R,FALSE
2015000684,489138,Groundout,201500010,7,3,3,R,448614,R,FALSE
2015000685,434158,Flyout,201500010,8,1,1,R,453286,L,TRUE
2015000686,431151,Flyout,201500010,8,2,1,R,453286,R,TRUE
2015000687,446263,Single,201500010,8,2,1,R,453286,L,TRUE
2015000688,150212,Single,201500010,8,2,1,R,453286,R,TRUE
2015000689,502517,Groundout,201500010,8,3,1,L,458584,L,TRUE
2015000690,544925,Strikeout,201500010,8,1,3,R,544727,L,FALSE
2015000691,572191,Strikeout,201500010,8,2,3,R,544727,R,FALSE
2015000692,488862,Groundout,201500010,8,3,3,R,544727,R,FALSE
2015000693,501571,Groundout,201500010,9,1,1,R,502578,R,TRUE
2015000694,518595,Single,201500010,9,1,1,R,502578,R,TRUE
2015000695,527038,Strikeout,201500010,9,2,1,R,502578,R,TRUE
2015000696,460055,Walk,201500010,9,2,1,R,502578,R,TRUE
2015000697,434158,Groundout,201500010,9,3,1,L,407819,L,TRUE
2015000698,547180,Lineout,201500010,9,1,3,L,460283,L,FALSE
2015000699,475582,Groundout,201500010,9,2,3,R,234194,R,FALSE
2015000700,467092,Groundout,201500010,9,3,3,R,234194,R,FALSE
2015000701,543281,Lineout,201500011,1,1,0,R,456501,R,TRUE
2015000702,570256,Single,201500011,1,1,0,R,456501,L,TRUE
2015000703,457705,Groundout,201500011,1,2,0,R,456501,R,TRUE
2015000704,435522,Strikeout,201500011,1,3,0,R,456501,L,TRUE
2015000705,571740,Bunt Groundout,201500011,1,1,0,L,434538,R,FALSE
2015000706,458015,Groundout,201500011,1,2,0,L,434538,L,FALSE
2015000707,453943,Groundout,201500011,1,3,0,L,434538,R,FALSE
2015000708,516782,Strikeout,201500011,2,1,0,R,456501,R,TRUE
2015000709,476883,Groundout,201500011,2,2,0,R,456501,L,TRUE
2015000710,465041,Groundout,201500011,2,3,0,R,456501,R,TRUE
2015000711,519023,Walk,201500011,2,0,0,L,434538,R,FALSE
2015000712,407781,Strikeout,201500011,2,1,0,L,434538,R,FALSE
2015000713,457803,Walk,201500011,2,1,0,L,434538,L,FALSE
2015000714,408252,Flyout,201500011,2,2,0,L,434538,R,FALSE
2015000715,446359,Strikeout,201500011,2,3,0,L,434538,R,FALSE
2015000716,474568,Strikeout,201500011,3,1,0,R,456501,R,TRUE
2015000717,434538,Strikeout,201500011,3,2,0,R,456501,L,TRUE
2015000718,543281,Double,201500011,3,2,0,R,456501,R,TRUE
2015000719,570256,Strikeout,201500011,3,3,0,R,456501,L,TRUE
2015000720,456501,Walk,201500011,3,0,0,L,434538,R,FALSE
2015000721,571740,Forceout,201500011,3,1,0,L,434538,R,FALSE
2015000722,458015,Single,201500011,3,1,0,L,434538,L,FALSE
2015000723,453943,Strikeout,201500011,3,2,0,L,434538,R,FALSE
2015000724,519023,Pop Out,201500011,3,3,0,L,434538,R,FALSE
2015000725,457705,Flyout,201500011,4,1,1,R,456501,R,TRUE
2015000726,435522,Strikeout,201500011,4,2,1,R,456501,L,TRUE
2015000727,516782,Lineout,201500011,4,3,1,R,456501,R,TRUE
2015000728,407781,Strikeout,201500011,4,1,0,L,434538,R,FALSE
2015000729,457803,Home Run,201500011,4,1,0,L,434538,L,FALSE
2015000730,408252,Lineout,201500011,4,2,0,L,434538,R,FALSE
2015000731,446359,Flyout,201500011,4,3,0,L,434538,R,FALSE
2015000732,476883,Groundout,201500011,5,1,2,R,456501,L,TRUE
2015000733,465041,Walk,201500011,5,1,2,R,456501,R,TRUE
2015000734,474568,Lineout,201500011,5,2,2,R,456501,R,TRUE
2015000735,434538,Groundout,201500011,5,3,2,R,456501,L,TRUE
2015000736,456501,Strikeout,201500011,5,1,0,L,434538,R,FALSE
2015000737,571740,Lineout,201500011,5,2,0,L,434538,R,FALSE
2015000738,458015,Groundout,201500011,5,3,0,L,434538,L,FALSE
2015000739,543281,Strikeout,201500011,6,1,2,R,456501,R,TRUE
2015000740,570256,Strikeout,201500011,6,2,2,R,456501,L,TRUE
2015000741,457705,Single,201500011,6,2,2,R,456501,R,TRUE
2015000742,435522,Pop Out,201500011,6,3,2,R,456501,L,TRUE
2015000743,453943,Groundout,201500011,6,1,0,L,434538,R,FALSE
2015000744,519023,Strikeout,201500011,6,2,0,L,434538,R,FALSE
2015000745,407781,Strikeout,201500011,6,3,0,L,434538,R,FALSE
2015000746,516782,Strikeout,201500011,7,1,2,R,456501,R,TRUE
2015000747,476883,Strikeout,201500011,7,2,2,R,456501,L,TRUE
2015000748,465041,Single,201500011,7,2,2,R,456501,R,TRUE
2015000749,474568,Groundout,201500011,7,3,2,R,456501,R,TRUE
2015000750,457803,Groundout,201500011,7,1,0,L,434538,L,FALSE
2015000751,408252,Pop Out,201500011,7,2,0,L,434538,R,FALSE
2015000752,446359,Groundout,201500011,7,3,0,L,434538,R,FALSE
2015000753,518911,Flyout,201500011,8,1,2,R,276514,L,TRUE
2015000754,543281,Single,201500011,8,1,2,R,276514,R,TRUE
2015000755,570256,Lineout,201500011,8,2,2,R,276514,L,TRUE
2015000756,457705,Home Run,201500011,8,2,2,R,276514,R,TRUE
2015000757,435522,Single,201500011,8,2,2,L,448159,R,TRUE
2015000758,516782,Strikeout,201500011,8,3,2,R,471822,R,TRUE
2015000759,458689,Strikeout,201500011,8,1,2,L,453265,R,FALSE
2015000760,571740,Single,201500011,8,1,2,L,453265,R,FALSE
2015000761,458015,Single,201500011,8,1,2,L,453265,L,FALSE
2015000762,453943,Home Run,201500011,8,1,2,L,453265,R,FALSE
2015000763,519023,Groundout,201500011,8,2,2,L,453265,R,FALSE
2015000764,407781,Groundout,201500011,8,3,2,L,453265,R,FALSE
2015000765,446481,Strikeout,201500011,9,1,5,L,547973,R,TRUE
2015000766,465041,Strikeout,201500011,9,2,5,L,547973,R,TRUE
2015000767,474568,Flyout,201500011,9,3,5,L,547973,R,TRUE
2015000768,571976,Hit By Pitch,201500012,1,0,0,L,477132,R,TRUE
2015000769,519083,Strikeout,201500012,1,1,0,L,477132,R,TRUE
2015000770,461314,Single,201500012,1,1,0,L,477132,R,TRUE
2015000771,457708,Strikeout,201500012,1,2,0,L,477132,R,TRUE
2015000772,519025,Forceout,201500012,1,3,0,L,477132,R,TRUE
2015000773,276519,Single,201500012,1,0,1,R,448306,L,FALSE
2015000774,624577,Strikeout,201500012,1,1,1,R,448306,R,FALSE
2015000775,408236,Lineout,201500012,1,2,1,R,448306,L,FALSE
2015000776,435062,Groundout,201500012,1,3,1,R,448306,R,FALSE
2015000777,576397,Groundout,201500012,2,1,0,L,477132,R,TRUE
2015000778,475174,Lineout,201500012,2,2,0,L,477132,L,TRUE
2015000779,425549,Strikeout,201500012,2,3,0,L,477132,R,TRUE
2015000780,408307,Pop Out,201500012,2,1,1,R,448306,L,FALSE
2015000781,346874,Groundout,201500012,2,2,1,R,448306,R,FALSE
2015000782,592626,Strikeout,201500012,2,3,1,R,448306,L,FALSE
2015000783,448306,Strikeout,201500012,3,1,0,L,477132,R,TRUE
2015000784,571976,Flyout,201500012,3,2,0,L,477132,R,TRUE
2015000785,519083,Double,201500012,3,2,0,L,477132,R,TRUE
2015000786,461314,Groundout,201500012,3,3,0,L,477132,R,TRUE
2015000787,454560,Strikeout,201500012,3,1,1,R,448306,R,FALSE
2015000788,477132,Groundout,201500012,3,2,1,R,448306,L,FALSE
2015000789,276519,Walk,201500012,3,2,1,R,448306,L,FALSE
2015000790,624577,Groundout,201500012,3,3,1,R,448306,R,FALSE
2015000791,457708,Strikeout,201500012,4,1,0,L,477132,R,TRUE
2015000792,519025,Lineout,201500012,4,2,0,L,477132,R,TRUE
2015000793,576397,Double,201500012,4,2,0,L,477132,R,TRUE
2015000794,475174,Strikeout,201500012,4,3,0,L,477132,L,TRUE
